,학교구분,성별,학교 소재지,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,초등 독서분야 선호도1,초등 독서분야 선호도2,초등 독서분야 선호도3,중고등 독서분야 선호도1,중고등 독서분야 선호도2,중고등 독서분야 선호도3,학교 밖 도서관이용경험,주이용 도서관 종류1,주이용 도서관 종류2,이용 이유,비이용 이유,연도,종이책 독서 빈도,전자책 독서 빈도,오디오북 이용 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서선호도,월 평균 이용빈도,연 평균 이용빈도,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독
2649,고등,남,대구,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","유명인, 전문가 추천","텔레비전이나 라디오의 책 소개, 광고",학교 도서관 대여,주위 사람에게 대여,0,0,0,"역사, 지리","예술, 문화","과학, 기술, 컴퓨터",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,120.0,180.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2650,고등,남,경기,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"인터넷의 책 소개, 광고","신문이나 잡지의 책 소개, 광고",주위 사람에게 대여,직접 구입,0,0,0,문학(시/수필),"역사, 지리",문학(시/수필),없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 증가,약간 증가,약간 증가,약간 증가,약간 증가,약간 증가,약간 증가,약간 증가
2651,고등,남,경기,몇 달에 한번,학업 때문에 책읽을시간이 없어서,0,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",직접 구입,부모님께서 구입,0,0,0,소설,0,0,없다,0,0,0,주로 학교도서관을 이용한다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2652,고등,남,경기,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",직접 구입,주위 사람에게 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","역사, 지리","철학, 사상, 종교",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,매우 증가,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
2653,고등,남,경기,매일,책을 읽을만한 가정환경이 아니어서,0,"가족, 선생님, 친구 추천",0,학교 밖 도서관 대여,학교 도서관 대여,0,0,0,"역사, 지리","경제, 경영","직업, 취업 관련",있다,기타,0,9,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,180.0,480.0,0.0,0.0,0.0,0.0,약간 증가,약간 증가,변함 없음,변함 없음,약간 감소,약간 증가,약간 증가,변함 없음
2654,고등,남,경기,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",어떤 책을 읽을지 몰라서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,학교 도서관 대여,학교 밖 도서관 대여,0,0,0,문학(시/수필),"어학, 외국어","정치, 사회, 시사",없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 증가,변함 없음,변함 없음,변함 없음,매우 증가,매우 증가,변함 없음,변함 없음
2655,고등,남,경기,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음
2656,고등,남,경기,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",학교 밖 도서관 대여,직접 구입,0,0,0,기타,자기계발서,소설,없다,0,0,0,주로 학교도서관을 이용한다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,300.0,60.0,0.0,0.0,0.0,0.0,약간 증가,매우 감소,매우 감소,매우 감소,매우 증가,약간 증가,매우 감소,매우 감소
2657,고등,남,경기,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",SNS 책 소개,집에 있는 책,학교 도서관 대여,0,0,0,"역사, 지리","과학, 기술, 컴퓨터","예술, 문화",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2658,고등,남,경기,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",어떤 책을 읽을지 몰라서,각종 기관의 추천도서,베스트셀러,직접 구입,0,0,0,0,문학(시/수필),문학(시/수필),"직업, 취업 관련",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,420.0,0.0,0.0,600.0,0.0,0.0,약간 증가,매우 증가,약간 증가,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
2659,고등,남,경기,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",기타,"드라마, 영화의 원작","유튜브, 책방송 팟캐스트의 책 소개",직접 구입,집에 있는 책,0,0,0,"정치, 사회, 시사","어학, 외국어",자기계발서,있다,공공도서관,작은도서관,"비디오, 영화 감상",0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,매우 증가,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,매우 증가,매우 증가,변함 없음,매우 증가
2660,고등,남,경기,전혀 읽지 않음,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2661,고등,남,경기,매일,부모님이 책읽는 것을 공부라고 생각하지 않으셔서,책을 빌릴 곳이 없어서,"인터넷의 책 소개, 광고",SNS 책 소개,학교 밖 도서관 대여,학교 도서관 대여,0,0,0,소설,문학(시/수필),"경제, 경영",있다,작은도서관,공공도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,매우 증가,0.0,0.0,0.0,20.0,10.0,140.0,180.0,0.0,0.0,약간 감소,변함 없음,약간 증가,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음
2662,고등,남,경기,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",기타,각종 기관의 추천도서,"가족, 선생님, 친구 추천",집에 있는 책,직접 구입,0,0,0,소설,문학(시/수필),"역사, 지리",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,60.0,30.0,60.0,0.0,0.0,변함 없음,매우 감소,약간 증가,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
2663,고등,남,경기,한 달에 한두 번,학업 때문에 책읽을시간이 없어서,읽을 만한 책이 없어서,"인터넷의 책 소개, 광고",베스트셀러,직접 구입,부모님께서 구입,0,0,0,문학(시/수필),소설,자기계발서,없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2664,고등,남,경기,전혀 읽지 않음,읽을 만한 책이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",기타,직접 구입,주위 사람에게 대여,0,0,0,소설,문학(시/수필),문학(시/수필),없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2665,고등,남,경기,일주일에 한두 번,책을 빌릴 곳이 없어서,0,"인터넷의 책 소개, 광고",각종 기관의 추천도서,학교 도서관 대여,0,0,0,0,소설,0,0,없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,120.0,0.0,60.0,360.0,0.0,0.0,매우 증가,매우 증가,매우 증가,변함 없음,매우 증가,변함 없음,변함 없음,변함 없음
2666,고등,남,경기,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,각종 기관의 추천도서,"인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,자기계발서,"철학, 사상, 종교",소설,없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,60.0,120.0,60.0,120.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2667,고등,남,경기,한 달에 한두 번,학업 때문에 책읽을시간이 없어서,어떤 책을 읽을지 몰라서,"서점, 도서관 등에서 책을 직접 보고","유명인, 전문가 추천",직접 구입,집에 있는 책,0,0,0,"역사, 지리","경제, 경영","정치, 사회, 시사",없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,매우 증가,변함 없음,변함 없음
2668,고등,남,경기,매일,무응답,0,"서점, 도서관 등에서 책을 직접 보고","신문이나 잡지의 책 소개, 광고",직접 구입,부모님께서 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",문학(시/수필),0,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,매우 증가,약간 증가,약간 증가,약간 증가,매우 증가,약간 증가,매우 증가,약간 증가
2669,고등,남,경기,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2670,고등,여,서울,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"유튜브, 책방송 팟캐스트의 책 소개","인터넷의 책 소개, 광고",직접 구입,선물받은 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",자기계발서,"경제, 경영",없다,0,0,0,원하는 책이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2671,고등,여,서울,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,주위 사람에게 대여,0,0,0,소설,"역사, 지리","예술, 문화",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2672,고등,여,서울,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",집에 있는 책,직접 구입,0,0,0,소설,문학(시/수필),"예술, 문화",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,120.0,30.0,120.0,0.0,0.0,약간 증가,변함 없음,매우 증가,변함 없음,약간 증가,변함 없음,변함 없음,약간 증가
2673,고등,여,서울,일주일에 한두 번,읽을 만한 책이 없어서,어떤 책을 읽을지 몰라서,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",부모님께서 구입,직접 구입,0,0,0,소설,"경제, 경영",문학(시/수필),있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,변함 없음,0.0,0.0,0.0,60.0,60.0,30.0,0.0,0.0,약간 증가,약간 증가,약간 증가,변함 없음,9,변함 없음,변함 없음,변함 없음
2674,고등,여,서울,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,집에 있는 책,0,0,0,소설,문학(시/수필),"연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,약간 감소,변함 없음,매우 증가,변함 없음,약간 증가,매우 감소,약간 감소,변함 없음
2675,고등,여,서울,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,학교 도서관 대여,0,0,0,소설,"예술, 문화",0,있다,공공도서관,0,시험 공부,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,변함 없음,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2676,고등,여,서울,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,각종 기관의 추천도서,"가족, 선생님, 친구 추천",부모님께서 구입,직접 구입,0,0,0,"철학, 사상, 종교","직업, 취업 관련",소설,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
2677,고등,여,서울,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"유튜브, 책방송 팟캐스트의 책 소개",부모님께서 구입,집에 있는 책,0,0,0,소설,"과학, 기술, 컴퓨터","직업, 취업 관련",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,30.0,30.0,60.0,0.0,0.0,약간 증가,약간 증가,약간 증가,변함 없음,약간 증가,변함 없음,약간 증가,약간 증가
2678,고등,여,서울,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",SNS 책 소개,직접 구입,집에 있는 책,0,0,0,소설,문학(시/수필),"어학, 외국어",있다,작은도서관,공공도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,약간 증가,0.0,0.0,0.0,90.0,90.0,30.0,30.0,0.0,0.0,약간 증가,약간 감소,약간 증가,매우 감소,약간 증가,매우 감소,매우 감소,변함 없음
2679,고등,여,서울,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,0,0,0,소설,자기계발서,문학(시/수필),있다,공공도서관,작은도서관,시험 공부,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,약간 증가,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,약간 증가,약간 감소,약간 감소,변함 없음,약간 증가,변함 없음,변함 없음,약간 감소
2680,고등,여,서울,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,집에 있는 책,0,0,0,소설,"어학, 외국어","직업, 취업 관련",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
2681,고등,여,서울,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천",베스트셀러,직접 구입,부모님께서 구입,0,0,0,소설,"정치, 사회, 시사","역사, 지리",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,30.0,120.0,60.0,0.0,0.0,변함 없음,변함 없음,매우 증가,변함 없음,약간 증가,매우 감소,변함 없음,매우 증가
2682,고등,여,서울,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",SNS 책 소개,직접 구입,집에 있는 책,0,0,0,소설,"역사, 지리","직업, 취업 관련",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,0.0,15.0,30.0,30.0,0.0,0.0,변함 없음,매우 증가,매우 증가,변함 없음,매우 증가,매우 감소,변함 없음,약간 증가
2683,고등,여,서울,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고","서점, 도서관 등에서 책을 직접 보고",학교 밖 도서관 대여,직접 구입,0,0,0,"철학, 사상, 종교",소설,문학(시/수필),있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,약간 감소,0.0,0.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,약간 증가,변함 없음,약간 증가,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음
2684,고등,여,서울,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","가족, 선생님, 친구 추천",베스트셀러,학교 밖 도서관 대여,집에 있는 책,0,0,0,소설,자기계발서,"정치, 사회, 시사",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
2685,고등,여,서울,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",각종 기관의 추천도서,"가족, 선생님, 친구 추천",직접 구입,학교 도서관 대여,0,0,0,소설,"경제, 경영","연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 증가,매우 감소,매우 감소,변함 없음
