,학교구분,성별,학교 소재지,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,초등 독서분야 선호도1,초등 독서분야 선호도2,초등 독서분야 선호도3,중고등 독서분야 선호도1,중고등 독서분야 선호도2,중고등 독서분야 선호도3,학교 밖 도서관이용경험,주이용 도서관 종류1,주이용 도서관 종류2,이용 이유,비이용 이유,연도,독서선호도,월 평균 이용빈도,연 평균 이용빈도,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분)
7595,중등,남,경남,매일,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,학교 도서관 대여,직접 구입,0,0,0,"과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ",소설,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,약간 좋아한다,0.0,0.0,0.0,0.0,50.0,100.0,0.0,30.0,0.0,0.0
7596,중등,남,경남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,베스트셀러,"가족, 선생님, 친구 추천",직접 구입,부모님께서 구입,0,0,0,소설,자기계발서,"직업, 취업 관련",없다,0,0,0,집에서 멀다,2021,보통이다,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
7597,중등,남,경남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천","드라마, 영화의 원작",부모님께서 구입,학교 도서관 대여,0,0,0,"직업, 취업 관련",소설,"연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,약간 좋아한다,0.0,0.0,0.0,0.0,90.0,30.0,30.0,60.0,0.0,0.0
7598,중등,남,경남,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",집에 있는 책,선물받은 책,0,0,0,소설,"과학, 기술, 컴퓨터",기타,없다,0,0,0,집에서 멀다,2021,보통이다,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0
7599,중등,남,경남,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,"가족, 선생님, 친구 추천",SNS 책 소개,학교 도서관 대여,집에 있는 책,0,0,0,소설,"어학, 외국어","역사, 지리",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,보통이다,0.0,0.0,0.0,0.0,300.0,120.0,0.0,60.0,0.0,360.0
7600,중등,남,경남,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",각종 기관의 추천도서,SNS 책 소개,주위 사람에게 대여,학교 도서관 대여,0,0,0,"역사, 지리","예술, 문화","어학, 외국어",없다,0,0,0,집에서 멀다,2021,약간 싫어한다,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
7601,중등,남,경남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,각종 기관의 추천도서,"서점, 도서관 등에서 책을 직접 보고",학교 도서관 대여,직접 구입,0,0,0,소설,"예술, 문화","직업, 취업 관련",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,약간 좋아한다,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0
7602,중등,남,부산,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",집에 있는 책,학교 도서관 대여,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","역사, 지리",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
7603,중등,남,부산,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","텔레비전이나 라디오의 책 소개, 광고",직접 구입,학교 밖 도서관 대여,0,0,0,소설,"예술, 문화","역사, 지리",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,매우 싫어한다,3.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0
7604,중등,남,부산,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","유튜브, 책방송 팟캐스트의 책 소개",학교 도서관 대여,학교 밖 도서관 대여,0,0,0,"과학, 기술, 컴퓨터","경제, 경영",자기계발서,있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,매우 좋아한다,4.0,0.0,0.0,0.0,120.0,120.0,180.0,240.0,0.0,0.0
7605,중등,남,부산,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,베스트셀러,"가족, 선생님, 친구 추천",직접 구입,부모님께서 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터","직업, 취업 관련",있다,작은도서관,0,"비디오, 영화 감상",0,2021,매우 싫어한다,0.0,5.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
7606,중등,남,부산,몇 달에 한번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",0,직접 구입,집에 있는 책,0,0,0,"정치, 사회, 시사","역사, 지리","경제, 경영",있다,공공도서관,0,독서 및 도서 대출,0,2021,약간 좋아한다,0.0,5.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0
7607,중등,남,부산,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",집에 있는 책,직접 구입,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,약간 싫어한다,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0
7608,중등,남,부산,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,학교 도서관 대여,집에 있는 책,0,0,0,소설,"역사, 지리","과학, 기술, 컴퓨터",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,약간 좋아한다,2.0,0.0,0.0,0.0,80.0,60.0,0.0,0.0,0.0,0.0
7609,중등,남,부산,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",직접 구입,학교 도서관 대여,0,0,0,"과학, 기술, 컴퓨터","정치, 사회, 시사","연예, 오락, 스포츠, 취미, 여행 ",있다,작은도서관,0,기타,0,2021,매우 싫어한다,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
7610,중등,남,부산,매일,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",베스트셀러,"유명인, 전문가 추천",학교 도서관 대여,집에 있는 책,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",없다,0,0,0,주로 학교도서관을 이용한다,2021,약간 좋아한다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
7611,중등,남,부산,매일,학업 때문에 책읽을시간이 없어서,읽을 만한 책이 없어서,"서점, 도서관 등에서 책을 직접 보고",0,직접 구입,학교 도서관 대여,0,0,0,소설,"과학, 기술, 컴퓨터",문학(시/수필),있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,약간 좋아한다,1.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0
7612,중등,남,부산,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고",기타,부모님께서 구입,집에 있는 책,0,0,0,소설,"역사, 지리","어학, 외국어",있다,기타,0,독서 및 도서 대출,0,2021,보통이다,2.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,60.0
7613,중등,남,인천,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고",베스트셀러,학교 도서관 대여,직접 구입,0,0,0,소설,"역사, 지리","어학, 외국어",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,보통이다,1.0,0.0,0.0,0.0,40.0,60.0,30.0,60.0,0.0,0.0
7614,중등,남,인천,몇 달에 한번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,약간 싫어한다,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7615,중등,남,인천,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책을 읽고 이해하기가 어려워서,"인터넷의 책 소개, 광고","드라마, 영화의 원작",부모님께서 구입,집에 있는 책,0,0,0,소설,"예술, 문화","정치, 사회, 시사",없다,0,0,0,집에서 멀다,2021,약간 좋아한다,0.0,0.0,0.0,0.0,60.0,120.0,60.0,60.0,30.0,60.0
7616,중등,남,인천,일주일에 한두 번,어떤 책을 읽을지 몰라서,책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",직접 구입,학교 도서관 대여,0,0,0,소설,"철학, 사상, 종교","예술, 문화",있다,작은도서관,공공도서관,독서 및 도서 대출,0,2021,보통이다,6.0,0.0,0.0,0.0,60.0,150.0,0.0,0.0,0.0,0.0
7617,중등,남,인천,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,"드라마, 영화의 원작","가족, 선생님, 친구 추천",학교 밖 도서관 대여,집에 있는 책,0,0,0,소설,"역사, 지리","예술, 문화",있다,공공도서관,작은도서관,9,0,2021,보통이다,0.0,0.0,0.0,0.0,150.0,150.0,70.0,62.0,65.0,61.0
7618,중등,남,인천,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"텔레비전이나 라디오의 책 소개, 광고","드라마, 영화의 원작",부모님께서 구입,직접 구입,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2021,보통이다,1.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0
7619,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,"예술, 문화","직업, 취업 관련",소설,있다,작은도서관,공공도서관,독서 및 도서 대출,0,2021,약간 좋아한다,3.0,0.0,0.0,0.0,90.0,90.0,30.0,0.0,0.0,0.0
7620,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",주위 사람에게 대여,학교 밖 도서관 대여,0,0,0,기타,"과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2021,보통이다,2.0,0.0,0.0,0.0,20.0,30.0,0.0,50.0,0.0,0.0
7621,중등,남,인천,몇 달에 한번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"드라마, 영화의 원작","서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,0,0,0,소설,"과학, 기술, 컴퓨터","가정, 육아, 요리",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,보통이다,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
7622,중등,남,인천,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","텔레비전이나 라디오의 책 소개, 광고",직접 구입,부모님께서 구입,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","어학, 외국어",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,보통이다,5.0,0.0,0.0,0.0,30.0,60.0,75.0,120.0,60.0,60.0
7623,중등,남,인천,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",어떤 책을 읽을지 몰라서,"가족, 선생님, 친구 추천","유명인, 전문가 추천",부모님께서 구입,직접 구입,0,0,0,"직업, 취업 관련","예술, 문화",소설,없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,보통이다,0.0,0.0,0.0,0.0,60.0,120.0,0.0,0.0,0.0,0.0
7624,중등,남,인천,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","가족, 선생님, 친구 추천","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,소설,"과학, 기술, 컴퓨터","철학, 사상, 종교",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,보통이다,1.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0
7625,중등,남,인천,몇 달에 한번,어떤 책을 읽을지 몰라서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",학교 밖 도서관 대여,집에 있는 책,0,0,0,소설,"과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,약간 싫어한다,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
7626,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",학교 밖 도서관 대여,집에 있는 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",소설,"예술, 문화",있다,공공도서관,0,독서 및 도서 대출,0,2021,약간 싫어한다,1.0,0.0,0.0,0.0,10.0,10.0,30.0,30.0,0.0,0.0
7627,중등,남,인천,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,베스트셀러,기타,직접 구입,부모님께서 구입,0,0,0,소설,문학(시/수필),"연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2021,약간 좋아한다,1.0,0.0,0.0,0.0,60.0,0.0,120.0,120.0,0.0,0.0
7628,중등,남,인천,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","가족, 선생님, 친구 추천","인터넷의 책 소개, 광고",직접 구입,선물받은 책,0,0,0,소설,"과학, 기술, 컴퓨터","경제, 경영",없다,0,0,0,책을 잘 읽지 않는다,2021,매우 싫어한다,0.0,0.0,0.0,0.0,60.0,0.0,210.0,410.0,0.0,0.0
7629,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"드라마, 영화의 원작",학교 도서관 대여,학교 밖 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","예술, 문화","역사, 지리",있다,공공도서관,0,독서 및 도서 대출,0,2021,약간 싫어한다,1.0,0.0,0.0,0.0,30.0,60.0,60.0,60.0,0.0,0.0
7630,중등,남,인천,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"인터넷의 책 소개, 광고",직접 구입,학교 밖 도서관 대여,0,0,0,"과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ",소설,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,180.0,300.0,0.0,0.0
7631,중등,남,인천,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","유튜브, 책방송 팟캐스트의 책 소개","드라마, 영화의 원작",기타,집에 있는 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",소설,"예술, 문화",없다,0,0,0,집에서 멀다,2021,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,180.0,720.0,0.0,0.0
7632,중등,남,인천,한 달에 한두 번,기타,책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",집에 있는 책,부모님께서 구입,0,0,0,문학(시/수필),"직업, 취업 관련",소설,없다,0,0,0,원하는 책이 없다,2021,보통이다,0.0,0.0,0.0,0.0,60.0,60.0,60.0,90.0,0.0,0.0
7633,중등,남,인천,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"유명인, 전문가 추천","서점, 도서관 등에서 책을 직접 보고",집에 있는 책,선물받은 책,0,0,0,"과학, 기술, 컴퓨터","역사, 지리",소설,있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2021,보통이다,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7634,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",각종 기관의 추천도서,직접 구입,학교 밖 도서관 대여,0,0,0,"과학, 기술, 컴퓨터",소설,"경제, 경영",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,보통이다,6.0,0.0,0.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0
7635,중등,남,인천,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","드라마, 영화의 원작","가족, 선생님, 친구 추천",부모님께서 구입,집에 있는 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터","직업, 취업 관련",있다,작은도서관,공공도서관,숙제에 필요한 자료조사,0,2021,보통이다,1.0,0.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,0.0
7636,중등,남,인천,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고","텔레비전이나 라디오의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,"역사, 지리","정치, 사회, 시사","연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,집에서 멀다,2021,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0
7637,중등,남,인천,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",각종 기관의 추천도서,"텔레비전이나 라디오의 책 소개, 광고",기타,집에 있는 책,0,0,0,소설,"과학, 기술, 컴퓨터","어학, 외국어",있다,공공도서관,0,숙제에 필요한 자료조사,0,2021,보통이다,0.0,3.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0
